status,shannon_entropy,abnormal_subdomains,first_digit_position,url_length,digit_count,subdomain_count,common_terms_count,special_chars_count,relative_entropy
phishing,3.7544418457133446,False,-1,22,0,0,2,6,2.5257726874097237
legitimate,3.921721231045239,False,-1,35,0,0,3,8,2.410404389284013
phishing,5.235427126866532,False,96,169,4,0,2,30,4.629422021961216
phishing,4.205536075989824,False,40,46,1,0,2,9,1.109885999775676
phishing,4.504656366731368,False,-1,74,0,0,6,15,1.6576889330056217
legitimate,5.0011056055869085,False,49,159,20,0,2,37,1.826426425989776
phishing,4.508958471150734,True,13,73,3,2,3,12,0.8871329676577268
legitimate,4.182096849299778,True,-1,68,0,0,2,8,0.7917282161682403
phishing,4.448280943166202,False,-1,73,0,0,3,10,1.2046384843604658
phishing,4.121267946939376,True,-1,42,0,2,1,9,0.7760211926723882
legitimate,4.235015641798042,False,-1,44,0,0,4,5,0.7421863405065797
legitimate,4.62640779940599,False,38,123,17,0,3,20,1.7173888342614103
legitimate,4.210733711724087,False,-1,41,0,0,3,9,1.6302886594080042
phishing,4.000981404685001,False,-1,47,0,0,2,6,1.2414564610591663
phishing,4.690161989834412,False,32,77,20,0,2,7,0.7926746153641194
phishing,3.9927087708004674,False,-1,37,0,0,2,7,2.3709676917386444
legitimate,4.4168944148110665,False,25,76,8,0,2,17,0.702135457128746
legitimate,4.143144940981577,False,-1,50,0,0,5,9,1.2292675338265306
phishing,3.5882284188961124,False,-1,43,0,0,2,9,2.9358318591543897
phishing,4.0022680844408445,False,16,31,4,0,1,8,2.1900584820849835
legitimate,3.9134007456613777,False,-1,31,0,0,3,6,1.1280135866659549
legitimate,4.233521852064552,False,-1,51,0,0,4,8,1.3923894286350815
phishing,4.583329883617665,False,10,62,7,2,3,10,0.6824125075930698
legitimate,3.546439344671015,False,-1,20,0,0,3,6,1.9715767338834973
phishing,4.882507720390291,True,62,128,26,2,4,19,1.1178122325987816
phishing,4.552682552490406,False,30,62,18,0,2,7,3.105153988694864
legitimate,4.050013373778756,False,-1,35,0,0,3,6,0.9764348031378324
phishing,3.949204974194067,False,-1,37,0,0,1,7,1.179483284033005
phishing,4.21937847929118,False,13,47,3,0,2,10,0.7407189955390481
legitimate,4.109232719811861,False,-1,53,0,0,4,10,1.5845344231335017
legitimate,4.366755760944707,False,42,72,10,1,3,15,3.4916828036312646
phishing,4.9493971905260095,False,69,126,32,0,2,15,1.2591177383476089
legitimate,4.267194902770672,False,-1,73,0,0,4,11,2.4643369418103687
phishing,4.431272380112911,False,24,50,4,0,3,9,1.3424746758630108
legitimate,3.6412498004554794,False,-1,22,0,0,1,4,1.094439421983335
legitimate,4.518703488389904,False,25,63,23,0,4,13,2.077756944044013
legitimate,4.496814071106212,False,-1,71,0,0,3,13,2.5898734261931677
legitimate,4.500302910898217,False,72,87,12,1,5,15,3.1069050731635324
phishing,4.187535209236147,False,40,52,2,0,2,10,1.210494560704397
phishing,4.594465636961453,False,16,42,9,0,2,7,0.729440743833426
legitimate,3.4273334938982645,False,-1,21,0,0,2,7,3.4467185619780647
phishing,4.005314856894279,False,-1,38,0,0,2,7,1.2748014853705525
phishing,4.730164613446807,True,62,125,22,2,3,19,1.1178122325987816
phishing,4.796231632566908,True,62,126,22,2,3,18,1.1178122325987816
legitimate,4.167481250360579,False,41,48,2,0,3,7,0.9459487773202774
phishing,4.219294525666979,False,25,52,3,0,2,8,0.9732822380829572
phishing,4.146855787027016,False,-1,62,0,0,2,10,4.049629520444235
legitimate,4.446575218617089,False,59,79,4,0,4,16,0.7887641523023877
legitimate,4.498211468952161,False,-1,61,0,0,3,13,2.801096526984771
phishing,4.665314471060911,True,53,118,18,2,3,17,1.2725729281618978
legitimate,4.234895383275544,False,-1,58,0,0,3,10,1.986468969676233
phishing,4.240962710641206,False,-1,38,0,0,2,7,1.155216961284263
legitimate,4.572955285773964,False,-1,52,0,0,1,10,2.9222089916625738
phishing,3.8301826981560265,True,-1,38,0,3,2,9,2.5736503699132336
legitimate,4.390074997229214,False,-1,52,0,0,3,10,2.480540660661912
legitimate,4.119113670336753,False,-1,49,0,0,2,9,2.1623365428544723
legitimate,4.187255606858693,False,-1,47,0,0,3,10,1.728611735768823
phishing,4.175696440497044,False,-1,43,0,0,3,10,1.7991075280670097
legitimate,4.36937939946618,False,25,75,6,0,4,13,1.2378090309529113
phishing,5.716495999461041,False,54,611,71,0,4,11,1.5213218660535637
legitimate,3.8634651896016474,False,-1,25,0,0,3,6,1.4341771439617357
legitimate,3.6995138503199656,False,-1,28,0,0,4,6,1.801865979031219
phishing,4.356252258924369,False,66,72,1,0,2,12,2.3804768221360293
phishing,4.12637013015618,False,-1,50,0,0,2,9,1.6077367104855496
legitimate,4.618421750760891,False,36,67,6,0,4,12,1.407681465706127
legitimate,4.021268494903765,False,-1,29,0,0,3,6,1.6322453023204584
legitimate,4.128821479733295,False,-1,75,0,0,4,15,2.051846094102081
phishing,3.885550458132468,False,36,42,1,0,3,7,1.6394785288018916
phishing,4.820647534449064,False,57,88,14,0,3,16,2.201145704680902
legitimate,4.043942707918268,False,-1,40,0,0,3,6,1.1229194625616146
legitimate,4.488521032323435,False,-1,48,0,0,3,9,3.398691617840759
phishing,4.094760845817661,False,-1,41,0,0,1,8,1.1476982365381012
phishing,4.928169529355023,False,91,232,88,0,2,21,3.028746844882656
legitimate,4.282098601752792,False,37,42,5,0,1,9,3.1069050731635324
phishing,4.769707762682567,True,53,115,24,2,3,16,1.2725729281618978
phishing,3.9898227820087535,False,-1,40,0,0,2,7,3.6555350356133367
phishing,4.163909765557392,False,-1,32,0,0,2,7,1.6399902251358098
phishing,4.14860021052734,False,-1,38,0,0,2,8,3.686872276196042
phishing,4.855249872006545,True,64,127,18,2,4,18,1.1178122325987816
phishing,4.182336834024969,False,-1,39,0,0,4,9,1.4282183783858269
legitimate,4.295021423309123,False,37,55,5,0,4,9,1.5964180744873997
legitimate,4.225434330496083,False,-1,105,0,0,3,12,1.5235524401096237
phishing,4.957256449948547,False,31,129,16,0,5,25,5.169079201813126
phishing,4.232603738986271,False,40,46,1,0,3,10,2.346800341873337
phishing,4.382411406067494,False,97,98,1,0,4,21,0.8975121357468467
legitimate,4.083067973799101,False,-1,38,0,0,2,8,1.7149632512553383
phishing,4.894328168222534,False,59,89,5,0,2,16,2.146877826985917
phishing,4.164677828595851,False,-1,72,0,0,3,12,0.7870968240939994
phishing,4.933433259230964,True,58,124,28,3,5,19,1.2725729281618978
phishing,4.118579554250694,True,-1,46,0,0,3,9,1.0934566427626673
phishing,3.7614063297218414,False,-1,30,0,0,3,4,1.1244963020228504
phishing,4.64978111157683,True,65,127,15,2,3,19,1.1178122325987816
phishing,4.197325708706504,False,-1,34,0,0,3,7,1.5167671753975935
phishing,3.830851576680696,False,-1,45,0,0,3,8,1.959660974134502
legitimate,3.513269689515108,False,-1,25,0,0,2,7,2.346404824650145
phishing,3.446439344671015,False,-1,20,0,0,2,6,2.662198772293665
legitimate,3.8332696895151073,False,-1,25,0,0,4,6,2.1125874326673006
legitimate,3.999581770147834,False,-1,40,0,0,3,6,0.95338709134741
legitimate,4.223372970718401,False,-1,84,0,0,2,15,2.165182003215185
legitimate,4.345454139221848,False,-1,70,0,0,3,11,2.761852420774856
phishing,3.840018266288633,False,-1,32,0,0,2,6,1.5582451107700075
phishing,3.980169407880764,False,-1,33,0,0,3,6,2.3804768221360293
legitimate,5.155280064355286,False,37,133,31,0,3,27,1.1645328524216436
legitimate,3.75,False,-1,16,0,0,1,4,1.583150148725552
legitimate,3.715932185515029,False,-1,29,0,0,1,5,1.0702261689604218
phishing,3.7201287774331866,False,-1,22,0,0,2,5,2.492086840106289
legitimate,4.268823104209571,False,-1,84,0,0,4,14,1.238634488672787
phishing,3.7360786905275063,False,-1,41,0,0,3,11,1.6036967602987642
legitimate,4.107523812833569,False,-1,44,0,0,3,8,2.0364206887491383
phishing,5.250110787312094,False,34,99,11,0,3,10,2.3916734688296075
phishing,4.715427872471568,False,8,219,85,0,3,20,1.3892256146206687
legitimate,3.8553885422075354,False,-1,24,0,0,4,6,1.9933653082057543
phishing,4.670914521951841,False,27,48,3,0,2,6,1.763589811342308
legitimate,3.52257158913636,False,-1,21,0,0,2,6,2.4182722701827606
legitimate,4.153132333042789,False,-1,51,0,0,2,10,0.8797164177728861
legitimate,4.038499898783,False,-1,39,0,0,5,6,1.7967446858891918
phishing,4.002685804288277,False,-1,42,0,0,3,8,1.959660974134502
phishing,3.7929059878062295,False,-1,31,0,0,4,7,1.7738793025178137
phishing,4.57509293568349,True,61,76,13,2,3,10,1.1178122325987816
phishing,4.808559727896323,True,59,123,18,3,5,18,1.2725729281618978
legitimate,4.099997967896925,False,29,46,1,0,3,11,1.9581593258091523
legitimate,4.32971764937184,False,37,42,5,0,1,9,3.1069050731635324
phishing,4.35050498921424,True,21,68,6,2,2,14,0.4124607845788392
legitimate,3.882045108136863,False,-1,23,0,0,2,6,2.3412309200553145
legitimate,3.5464393446710147,False,-1,20,0,0,4,5,2.990445004182732
phishing,4.004364184708143,False,26,29,2,0,2,6,1.5952398515225945
legitimate,3.4841837197791885,False,-1,20,0,0,4,6,3.0212513385052766
legitimate,4.567494234154351,False,-1,80,0,0,4,13,1.2239969053966593
phishing,4.176451505492632,False,48,66,4,0,2,10,1.7385424998594587
legitimate,4.368042422572716,False,11,42,2,0,2,9,3.398691617840759
phishing,4.2316632608654,False,-1,85,0,0,1,18,2.116207736790659
phishing,4.248734053066624,False,-1,48,0,0,3,10,2.366172025057794
phishing,4.395859717341203,False,-1,46,0,0,2,9,2.296525306690187
phishing,5.244329900774864,False,32,82,7,0,3,11,2.361808651402112
legitimate,4.237057566098692,False,-1,66,0,0,3,11,1.0563176742739118
legitimate,3.970175521464345,False,-1,24,0,0,1,4,0.958216498379966
legitimate,4.351837255656768,False,43,47,4,1,3,9,3.1069050731635324
legitimate,4.459045947440479,False,-1,63,0,0,3,11,0.7734673397713376
phishing,4.198414729808072,False,-1,58,0,0,5,11,1.3839651454503823
phishing,4.734866252516943,False,61,104,23,1,2,12,2.1028585115468554
legitimate,3.636842188131012,False,-1,24,0,0,4,6,1.8427492710704831
phishing,3.973557262275185,False,-1,30,0,0,3,7,2.1661543954002798
legitimate,4.272921221596042,False,-1,84,0,0,3,13,0.8228529175273875
legitimate,4.153571738477581,False,-1,46,0,0,3,10,2.3745755214187496
phishing,3.7150182662886326,False,-1,32,0,0,1,5,1.07661731128752
phishing,4.121653522439333,True,-1,48,0,2,4,9,3.383904582929735
legitimate,4.218588646061332,True,-1,70,0,0,3,8,0.4023262006068426
legitimate,4.55536345924388,False,22,104,12,0,3,16,0.8044985044775916
legitimate,3.991729296672175,False,-1,32,0,0,4,6,1.2917472856736452
legitimate,4.207009077479304,False,-1,92,0,0,3,15,1.7466735082458735
phishing,4.50571912834466,False,38,57,11,0,2,10,0.6771720625121342
legitimate,5.088956150038737,False,32,89,12,0,4,16,1.894643889332127
legitimate,3.842370993177109,False,-1,28,0,0,3,6,1.696122110604525
phishing,4.213502264433443,False,-1,45,0,0,2,9,0.9480748253553783
legitimate,4.417188642118004,False,48,52,4,0,2,6,1.1033444056232595
phishing,5.033368398557183,False,7,206,36,0,1,38,0.0
phishing,4.767755934407698,False,55,96,20,0,2,12,1.295837317942336
legitimate,4.231378899203216,False,-1,69,0,0,2,11,2.0569741049245214
legitimate,3.9261085007312415,False,28,32,4,0,3,7,1.8120750539425896
legitimate,4.2801876989901,False,-1,48,0,1,3,9,3.1069050731635324
legitimate,4.344413829577611,False,-1,60,0,0,4,11,0.8467155194168918
legitimate,4.799179692516122,False,47,111,11,0,4,16,1.184318665358581
legitimate,4.268094219426564,False,-1,59,0,0,4,10,1.3449170199685887
legitimate,4.539992678056053,False,116,118,2,0,5,18,2.407252316352997
legitimate,4.195675662809304,False,-1,37,0,0,4,7,1.6315570415925975
legitimate,4.39368590644719,False,51,59,3,0,3,11,1.9603360946980712
legitimate,4.026986833359286,False,-1,26,0,0,3,7,1.7842475002574978
legitimate,4.346737744578862,False,-1,73,0,0,4,12,2.4643369418103687
phishing,4.319119161352678,False,11,49,7,0,2,9,0.991220039559686
legitimate,4.44699977686376,False,-1,69,0,0,5,12,0.923661299120434
phishing,4.465945933079575,False,8,37,8,0,2,6,0.9639103214984188
phishing,4.732509521139322,True,67,129,22,3,4,20,1.1178122325987816
phishing,4.150188074498879,False,-1,128,0,0,1,24,1.2312827711606378
legitimate,3.943465189601646,False,-1,25,0,0,3,6,1.6402629309059624
legitimate,4.066677073707229,False,-1,33,0,0,4,6,1.094135234179966
legitimate,4.25651274732283,False,-1,71,0,0,3,11,0.9167658377199231
legitimate,4.3930062699678345,False,25,109,6,0,3,18,3.122312816964282
legitimate,4.367418423110535,False,36,71,10,1,3,13,3.4916828036312646
legitimate,4.366619282055266,False,35,67,3,0,3,11,1.2988843628260645
phishing,4.54351839241158,True,36,58,8,0,3,10,0.5497919733879219
legitimate,4.41882038702278,False,46,60,2,0,2,9,1.2974024494022984
phishing,4.455635401941579,False,62,86,8,0,2,14,2.029031899243824
phishing,5.495027535221182,True,27,159,26,3,2,16,2.4074071771017835
phishing,4.727805903536661,False,55,96,19,0,2,12,1.295837317942336
legitimate,3.7406015629507223,False,-1,24,0,0,3,6,2.1857489364939124
phishing,4.695783723664636,False,61,110,17,0,3,12,0.8200118675657095
phishing,3.923251796980337,False,7,28,1,0,2,5,1.3262337177795431
phishing,4.227122167968651,False,-1,89,0,0,2,17,1.4515623538558502
phishing,4.6671013041584,True,15,55,16,2,2,8,0.0081562985862124
phishing,4.409466526880296,False,-1,67,0,0,3,13,1.5930856460116765
phishing,3.8252517372886494,False,23,26,1,0,3,6,2.380871758664472
phishing,4.0906261260393055,False,-1,42,0,0,2,7,0.9878010867582572
legitimate,3.9377519554085865,False,-1,31,0,0,2,7,1.262770584820238
legitimate,4.307463614654817,False,-1,53,0,0,2,9,1.216390049378713
phishing,4.555178110860258,False,-1,75,0,0,3,12,1.1376790158920638
legitimate,4.184774568998512,False,-1,43,0,0,3,7,1.193488474383205
phishing,4.243010159554855,False,-1,35,0,0,2,7,1.4943615130023786
legitimate,4.553944405764262,False,33,43,2,0,4,8,1.9564639909113577
phishing,4.666127159347987,False,22,59,11,2,1,8,1.5710225579568624
phishing,4.511196984309153,False,47,93,20,0,1,10,2.14472702883479
phishing,4.940716167395089,False,27,166,62,0,1,22,1.6347520531570168
legitimate,4.4681813781345525,False,37,56,6,0,4,9,1.5964180744873997
legitimate,4.504393128136449,False,-1,68,0,0,3,12,1.121494087557598
phishing,4.688499148210958,False,-1,71,0,0,2,11,0.8981717830368974
phishing,4.08779074576452,False,-1,58,0,0,5,15,2.2355492363203084
phishing,4.051821770808045,False,-1,33,0,0,2,7,2.474842008552706
phishing,4.5092166699968645,False,64,71,6,0,2,11,0.8995977613767089
legitimate,4.056020968057881,False,22,26,3,0,3,6,1.7932582434012438
phishing,4.330624260037006,False,28,55,3,0,2,7,0.7232113702891507
phishing,3.9056390622295662,False,-1,32,0,0,2,6,1.7038932494370842
legitimate,3.7216117239699,False,-1,19,0,0,2,5,1.7672458797448032
phishing,4.0810987973215855,True,20,45,8,2,3,8,1.374369399896344
legitimate,4.290966250901473,False,-1,38,0,0,3,8,2.4761081115467483
legitimate,4.439527731850716,False,47,75,7,1,3,14,3.4916828036312646
legitimate,4.250184366971641,False,-1,62,0,0,4,10,2.3709175725523317
phishing,4.243019030245398,False,-1,60,0,0,5,12,2.7554289425627125
phishing,4.0258694997617726,False,-1,46,0,0,3,6,0.6885080001644186
phishing,3.9746954079158976,False,-1,31,0,0,2,6,1.0678025403939937
phishing,3.841637650343548,False,-1,43,0,0,2,6,0.9301308987953024
phishing,4.22410988640203,True,-1,55,0,0,4,10,0.9539454837342032
phishing,5.028199987508218,False,99,292,81,0,1,29,2.311072326158719
phishing,4.253947650613245,False,35,141,1,0,3,21,1.9744178130150545
legitimate,3.8431390622295662,False,-1,32,0,0,3,5,1.3264977663687958
legitimate,4.656729282558594,False,27,46,9,0,4,10,1.8650195913660776
phishing,5.410224480457681,False,87,212,34,0,3,30,2.113848247723054
legitimate,3.857306856898128,False,-1,29,0,0,4,7,1.583149615549557
phishing,5.213039922252435,True,28,267,48,10,5,22,2.4055410682982608
legitimate,4.008335843768246,False,-1,56,0,0,3,8,1.250488265287761
legitimate,4.256842051125307,False,-1,55,0,0,4,10,1.7691104011474603
legitimate,4.309385305149672,False,39,106,6,0,4,19,1.6679649179406366
legitimate,3.921029621737614,False,-1,26,0,0,3,6,1.4819035353367307
phishing,4.527921884241179,True,12,64,14,2,3,9,-0.0150301465467091
legitimate,4.204946024604936,False,-1,75,0,0,5,11,3.4860049649768525
legitimate,4.295193362412133,False,40,51,4,0,1,12,2.5300938583234096
legitimate,3.9176264438733592,False,-1,34,0,0,4,6,1.0799558734327237
legitimate,4.137326145256008,False,-1,40,0,0,3,6,0.95338709134741
legitimate,3.7406015629507223,False,-1,24,0,0,3,7,1.5932418353440465
legitimate,4.056564762130954,False,-1,30,0,0,3,6,1.1593798829760935
phishing,4.486071258075174,False,43,101,20,0,3,13,1.0789347265114808
phishing,4.443794805600453,False,-1,113,0,0,2,19,0.9993648319959914
legitimate,4.323613116187199,False,10,39,8,0,1,8,0.6942359238716131
phishing,4.014302782900044,False,-1,46,0,1,4,9,3.214021514751592
phishing,4.8210536750879855,True,59,124,21,3,5,19,1.2725729281618978
legitimate,4.303072516654254,False,-1,64,0,0,4,11,1.46137589928679
phishing,5.583875216971529,False,22,177,43,0,3,13,1.326020855582819
legitimate,4.175070520364182,False,-1,40,0,0,2,6,0.9841918802257106
phishing,4.60231953157079,True,68,75,6,1,3,12,0.8995977613767089
phishing,4.204511459715548,False,-1,36,0,0,2,7,1.3926482709777737
phishing,4.4717472571281816,True,8,88,7,0,2,14,0.6155173202820405
legitimate,3.7544418457133446,False,-1,22,0,0,3,6,1.7498874472125614
legitimate,4.226801439620116,False,48,52,4,0,3,8,1.2148168495168878
legitimate,4.166825209866107,False,-1,68,0,0,6,10,1.27291181185462
legitimate,4.013589126445728,False,-1,48,0,0,4,7,1.1375129008319196
legitimate,4.215400709689343,False,-1,68,0,0,2,14,1.2263938166393804
phishing,3.748994803525096,False,-1,21,0,0,2,5,1.38343090529264
legitimate,4.495366664032678,False,13,57,5,0,4,11,1.5544243016443948
legitimate,3.882048827786958,False,-1,32,0,0,4,6,1.2075432486292126
phishing,4.145809768466452,False,53,55,1,0,2,11,1.694280698158932
phishing,4.391635874011299,False,14,45,6,0,3,8,1.0771125532694428
phishing,4.248495255525412,False,11,33,2,0,2,6,2.3271226520168726
legitimate,4.074473053554117,False,-1,48,0,0,3,8,1.8853051449801788
phishing,4.2390979179887855,False,-1,36,0,0,2,6,1.8264520155880977
phishing,4.319773835029479,True,29,48,4,0,3,8,0.4300356786366994
phishing,5.465823655119522,False,32,148,33,0,4,24,1.538759698648854
phishing,4.153359935806568,False,-1,58,0,1,3,9,1.1580745735403166
legitimate,3.826874881864637,False,11,19,2,0,1,5,1.5954120711040498
phishing,4.172574231126241,False,19,37,4,0,3,6,0.7463038735815213
phishing,4.823693648755262,True,51,78,9,2,3,10,0.1992755512506195
legitimate,4.243293950382455,False,-1,96,0,0,4,13,0.794931731746995
phishing,4.163438256246698,False,-1,47,0,0,4,8,0.8524807251988981
phishing,4.872043062157614,True,59,124,19,3,5,19,1.2725729281618978
legitimate,4.342491549673629,False,38,49,2,0,2,10,1.2654284423232909
phishing,4.194773835029478,False,45,48,2,0,3,8,1.959660974134502
phishing,4.879633365212885,False,40,164,33,0,5,24,0.9074695372248058
legitimate,4.502012885509551,False,74,77,3,0,3,12,3.1069050731635324
phishing,4.543223484830395,False,-1,75,0,0,2,13,1.4277349338313223
phishing,4.365311532225102,False,-1,40,0,0,1,9,1.2860432211092148
phishing,4.015319531114783,False,-1,32,0,0,3,6,1.071455362383706
phishing,4.190929511009918,True,29,43,1,0,2,5,0.937274834515336
phishing,3.763856189774725,False,-1,25,0,0,2,7,1.749038960329142
phishing,4.716703219839452,True,53,118,23,2,3,17,1.2725729281618978
legitimate,4.110577243331642,False,-1,28,0,0,3,6,1.4822568327809034
phishing,4.60613673326008,False,60,69,4,0,4,11,0.9480748253553783
phishing,3.606015279620734,False,-1,27,0,1,1,7,5.379761492160999
legitimate,4.337326145256008,False,39,80,2,0,3,14,1.3797252307607373
phishing,5.041583509981859,False,32,70,10,0,3,10,2.361808651402112
legitimate,3.6572682296173897,False,-1,24,0,0,2,6,1.8901735485787172
legitimate,3.753269689515108,False,-1,25,0,0,4,7,2.623027031496549
legitimate,4.221553466431731,False,-1,49,0,0,3,9,1.1626341044523043
phishing,3.8033524347703977,False,-1,38,0,0,2,6,1.2815996238205942
legitimate,4.238242691024846,False,-1,50,0,0,2,9,2.007631631357924
phishing,4.095968631579971,False,-1,38,0,0,3,8,1.27596243613531
legitimate,3.708048150071232,False,-1,27,0,0,2,7,2.0870932248543226
phishing,4.605947036489341,True,59,84,10,2,2,9,1.547347894074093
legitimate,4.1427111353342525,False,-1,114,0,0,3,18,3.740177183857693
legitimate,4.374206723101003,False,-1,88,0,0,2,12,0.9896126972407692
legitimate,4.206264300210871,False,30,54,5,0,2,10,1.1933828420133767
phishing,3.936180434129756,False,-1,23,0,0,1,5,1.450806236890792
legitimate,4.529513006264496,False,57,65,8,0,3,12,1.3923894286350815
legitimate,3.671405583442497,False,-1,26,0,0,4,6,1.4723492552469035
legitimate,3.9779168746936353,False,-1,31,0,0,2,7,1.0933717686857185
phishing,4.273728829005325,False,16,38,6,0,3,6,0.528993043765676
legitimate,4.489529130531857,False,-1,74,0,0,4,12,1.4262211002763756
phishing,4.154870932962631,False,-1,37,0,0,2,6,0.9136026629239578
legitimate,4.782512111553239,False,34,66,6,0,2,13,2.016835430450288
phishing,4.14860021052734,False,14,38,1,0,3,6,0.9664523663484064
phishing,4.296865596089289,True,-1,45,0,0,3,6,1.1653877060157087
legitimate,3.8693312611115194,False,-1,28,0,0,2,7,1.0880886339273943
legitimate,3.3982508176045543,False,-1,27,0,0,4,6,2.250153361890485
phishing,5.019238959302284,False,29,67,7,0,2,7,0.9388021899942018
legitimate,4.51089956542986,False,11,42,8,0,3,9,1.059943926764317
phishing,4.15524802806334,False,-1,44,0,0,3,11,1.7991075280670097
legitimate,4.476704977358288,False,79,123,1,0,3,28,2.4042839288235083
phishing,3.578864088188097,False,-1,35,0,2,3,8,1.796614385964871
legitimate,4.435027783286854,False,-1,120,0,0,3,16,1.1600186206292469
phishing,4.202138031201168,False,49,54,1,0,4,8,1.2441039766626876
legitimate,4.887134105632243,False,45,120,9,0,5,22,2.4409594793555764
legitimate,4.145165986951314,False,-1,63,0,0,3,11,2.3267602980254023
legitimate,4.031401845392171,False,-1,30,0,0,3,7,1.0089323868952025
phishing,4.304257026388135,False,28,39,8,0,1,10,3.1521160746627563
phishing,3.6464393446710153,False,-1,20,0,0,1,5,4.233897178508458
legitimate,4.156338848372065,False,11,86,2,0,4,16,1.6073605237425743
phishing,4.182336834024969,False,-1,39,0,0,1,8,0.8313109206944373
phishing,4.137537511266052,False,8,28,2,0,1,6,1.451657534629731
legitimate,3.8456631498513816,False,28,31,2,0,2,7,1.3861859712214726
legitimate,4.175070520364182,False,-1,40,0,0,3,9,1.4262211002763756
phishing,4.214262795507958,False,-1,39,0,0,2,6,2.6635108370268696
legitimate,4.107017709595356,False,-1,36,0,0,4,7,1.7967446858891918
legitimate,3.966759974483216,False,-1,45,0,0,5,9,1.2292675338265306
phishing,3.861983513035609,False,-1,33,0,0,2,8,2.170682424718181
phishing,4.376878866939275,False,-1,70,0,0,5,14,1.1588269109937095
phishing,4.697071976531029,False,32,77,24,0,2,7,0.7926746153641194
phishing,4.799055096609403,False,57,88,12,0,3,16,2.201145704680902
legitimate,4.28081597831544,False,-1,61,0,0,4,11,1.369823324883934
phishing,3.5726236638951634,False,-1,22,0,0,2,7,2.605052733657728
legitimate,3.64357726254524,False,30,31,1,0,3,8,2.323707604289897
phishing,4.454210159266476,True,61,76,7,2,3,10,1.1178122325987816
phishing,5.3983542931656014,False,38,102,14,0,3,16,1.630196931429674
legitimate,4.04291723248433,False,-1,43,0,0,4,9,1.8588697305770543
legitimate,4.121076880026371,False,-1,50,0,0,3,10,1.864696895737025
phishing,4.680946624392253,True,65,125,14,2,4,18,1.1178122325987816
legitimate,4.582857283917477,False,24,76,6,0,3,13,1.4856933651308823
legitimate,3.958229168669879,False,-1,27,0,0,4,6,1.624559057040906
legitimate,4.113129150361585,False,-1,47,0,0,3,10,2.069507405445267
legitimate,4.081505780650721,False,-1,58,0,0,2,8,1.0149112026505576
legitimate,3.977916874693636,False,-1,31,0,0,3,6,1.8844437296844083
phishing,4.23477472746692,False,7,46,3,0,1,6,0.7341915293865316
phishing,5.0710314825620415,False,25,155,61,0,4,21,2.942344476037352
legitimate,3.930270372293455,False,-1,27,0,0,3,7,1.2348605419414094
legitimate,4.063202513215851,False,-1,38,0,0,2,6,1.9924731825377435
phishing,4.210961854733185,True,35,59,2,0,2,9,0.7375422377109719
phishing,4.696490816091492,False,61,94,22,1,2,11,2.1028585115468554
phishing,4.012814895472355,False,-1,40,0,0,1,6,0.9539959643880288
phishing,3.732444601324706,False,-1,31,0,0,3,6,1.379651075922767
legitimate,3.762267390651495,False,19,23,3,0,2,6,1.4552824108013973
phishing,4.567364673065061,True,7,66,17,3,2,11,0.0
phishing,4.819497444807719,False,48,79,11,0,3,15,2.7520557401882453
legitimate,3.084962500721156,False,-1,12,0,0,1,4,5.55402369762265
legitimate,4.090234012145144,False,-1,29,0,0,3,7,1.455195306807906
phishing,4.851556811067533,True,58,123,24,3,5,18,1.2725729281618978
phishing,4.24449722679956,False,-1,84,0,0,1,17,2.116207736790659
phishing,4.581876724004677,False,60,92,14,0,3,12,0.8808668815170192
legitimate,3.897299717551716,False,-1,35,0,0,3,7,3.1069050731635324
legitimate,4.391181666697287,False,86,93,1,0,3,16,0.9786019041468316
phishing,4.1923480193173,True,-1,51,0,3,4,9,1.1534976572273674
phishing,3.953152587415111,False,-1,46,0,0,3,7,1.959660974134502
legitimate,3.953565664946427,False,-1,31,0,0,4,6,0.9504569195190358
legitimate,4.161836090653271,False,-1,79,0,0,3,13,1.4815693542692048
phishing,4.272580024621315,False,-1,59,0,1,3,12,3.537936034806908
legitimate,4.427979696753514,False,-1,45,0,0,3,9,1.4970622011332575
phishing,4.484473149067329,False,-1,64,0,0,3,11,1.9267189694880755
legitimate,3.926272374139508,False,-1,29,0,0,4,6,0.9218304149034168
phishing,3.84341474370408,False,-1,57,0,0,2,12,2.509036378610051
legitimate,3.7544418457133446,False,-1,22,0,0,3,6,1.92194979597873
phishing,4.940113651119489,False,94,235,100,0,2,20,1.3806007324371503
legitimate,3.5555331514269954,False,-1,23,0,0,3,5,1.6258762035359218
phishing,5.108585935781367,False,30,85,24,1,2,11,1.4020668707894453
legitimate,3.735666068102444,False,-1,31,0,0,3,6,1.2011503203589662
legitimate,4.828072996388509,False,44,60,2,0,2,10,1.2654284423232909
phishing,3.896291529045928,False,14,28,1,0,2,5,1.1894983859780446
phishing,3.795088586397733,False,-1,23,0,0,1,5,1.1927097635327284
phishing,3.9434651896016457,False,7,25,4,0,1,6,0.0
phishing,3.788754913993503,False,-1,22,0,0,3,6,2.2572288475260285
phishing,4.256149238118269,False,14,34,1,0,1,8,2.8150978438192547
legitimate,3.6339740759971577,False,-1,27,0,0,2,6,1.6586096360632856
legitimate,3.882045108136863,False,-1,23,0,0,1,5,1.652045987328782
legitimate,3.5288840705376354,False,-1,25,0,0,4,7,2.8039798922774777
legitimate,4.372865456180308,False,-1,54,0,0,5,9,2.6916860226435464
