status,shannon_entropy,abnormal_subdomains,first_digit_position,url_length,digit_count,subdomain_count,common_terms_count,special_chars_count,relative_entropy
legitimate,3.796960730356965,False,-1,31,0,0,2,6,1.0884650268535785
phishing,4.756566909106456,True,67,129,22,3,4,20,1.1178122325987816
phishing,3.7188463637332143,False,-1,36,0,0,4,9,1.1116912755987225
phishing,4.0060710131011685,False,-1,33,0,0,2,6,1.0857695470633169
phishing,4.348471921890884,False,-1,88,0,0,4,15,1.0575520132397471
phishing,3.903701696057348,False,-1,40,0,0,3,8,1.959660974134502
legitimate,4.039148671903071,False,-1,28,0,0,4,6,1.4931690581151642
phishing,4.544085305627721,False,59,73,4,0,2,14,1.5594836227040818
legitimate,4.077819531114783,False,-1,32,0,0,2,6,1.1179110311781373
legitimate,4.027567157116928,False,-1,40,0,0,4,7,1.1927097635327284
phishing,3.954003642329854,False,-1,44,0,0,2,8,1.4870014800554423
phishing,4.899621299015828,True,16,102,11,1,3,17,0.668982192840254
phishing,4.771112319170577,False,36,81,21,0,3,8,0.7926746153641194
phishing,5.289677755803848,False,37,154,14,0,4,23,1.4980856345188105
legitimate,3.783465189601646,False,-1,25,0,0,2,6,2.745719383480393
legitimate,4.283139084054396,False,-1,61,0,0,4,10,1.9870345980306297
phishing,4.140288763786836,True,-1,51,0,2,2,10,2.5535093015322228
phishing,4.163532262755957,False,44,45,1,0,3,7,1.3101181314387544
legitimate,4.280388867995137,False,-1,64,0,0,4,14,1.728611735768823
phishing,4.42292738033765,False,40,46,4,0,1,9,2.0019793164543414
phishing,4.750665206763321,True,62,125,16,2,4,18,1.1178122325987816
legitimate,3.9176264438733592,False,-1,34,0,0,4,6,1.0799558734327237
phishing,5.129711710487287,False,77,130,3,0,3,18,1.0916962334980216
phishing,4.933433259230964,True,58,124,28,3,5,19,1.2725729281618978
phishing,3.788754913993503,False,-1,22,0,0,3,6,2.2572288475260285
phishing,4.094244435147133,False,-1,46,0,0,3,8,2.337074307212473
legitimate,4.4525148171945705,False,-1,71,0,0,3,12,1.6163801557953748
phishing,4.215311532225101,False,34,40,2,0,3,8,1.309691383407428
legitimate,4.802668898701708,False,50,64,13,0,4,10,2.6916860226435464
phishing,3.98319563424773,False,-1,33,0,0,2,6,0.980178372736496
phishing,3.749275070710712,False,-1,25,0,0,1,7,1.8650561129821803
phishing,3.431623565847431,False,-1,19,0,0,1,7,2.774640456187158
legitimate,4.1876956092147495,False,-1,62,0,0,3,11,3.4521899908542144
legitimate,4.762143689773636,False,52,61,6,0,4,12,0.8671758644570938
phishing,4.008947073809812,False,-1,48,0,0,2,8,1.3846044477202522
legitimate,4.624357778895272,False,48,59,2,0,3,9,2.324097163287149
phishing,4.40340127379721,False,52,67,12,0,1,11,0.9672454043998646
phishing,3.795088586397733,False,-1,23,0,0,2,5,2.976961000528979
phishing,4.092342603144792,False,-1,39,0,1,3,8,3.177291040015009
legitimate,4.02085512047121,False,-1,34,0,0,4,6,0.9998560180677256
legitimate,4.251561016012442,False,-1,74,0,0,4,10,0.94960313298199
phishing,4.303783770917413,False,8,37,8,0,2,6,0.9639103214984188
phishing,4.320967001462483,True,19,64,4,2,2,13,1.0126298903075035
phishing,4.142486058657705,False,-1,49,0,0,2,8,0.6788909266838525
phishing,4.842255442258727,False,86,227,72,0,3,19,1.3806007324371503
phishing,3.5726236638951625,False,-1,22,0,0,2,5,1.3222125754735827
legitimate,4.261528059510409,False,-1,57,0,0,2,7,0.6247625896246928
phishing,4.243019030245398,False,-1,60,0,0,5,12,2.7554289425627125
phishing,4.703103060254539,False,36,77,25,0,4,8,0.7904092252000914
legitimate,4.517802183302875,False,33,94,9,0,3,17,1.6966060749413767
phishing,5.338132706084332,False,32,131,23,0,3,13,1.7302192979495636
phishing,3.8252517372886494,False,-1,26,0,0,2,6,1.3628848153795623
legitimate,4.335949935491173,False,-1,53,0,0,3,9,2.8155519932307898
phishing,4.03383910398286,False,-1,43,0,0,2,10,1.9432840105266245
legitimate,4.087988296983436,False,-1,55,0,0,2,10,1.1987481236077226
phishing,4.345347827131159,True,51,62,2,1,1,6,0.6787365317056513
legitimate,4.427584211531937,False,28,59,4,0,3,12,1.681302648579081
phishing,4.551405184896908,True,63,76,10,2,3,10,1.1178122325987816
legitimate,4.004344446367529,False,-1,27,0,0,2,6,1.593181964599145
phishing,5.0710314825620415,False,25,155,61,0,4,21,2.942344476037352
phishing,4.10878229428213,False,-1,49,0,0,4,11,1.82653897886166
phishing,4.27426570244272,False,16,86,2,0,3,12,1.0494264886706337
legitimate,3.30827083453526,False,-1,18,0,0,2,6,3.175976049245772
legitimate,4.043544614839371,False,-1,41,0,0,2,6,1.0543551191554013
legitimate,4.179486231967407,False,-1,62,0,0,2,10,1.9186721715459536
phishing,4.475274610914667,False,26,57,6,0,2,9,1.8841323538632344
phishing,5.510583930742237,False,9,415,52,0,2,8,4.883213015427452
legitimate,4.135940488298282,False,32,43,2,0,3,9,2.879001967158861
phishing,4.131769501279567,False,27,37,1,0,3,7,0.9966570283159094
phishing,3.7192945256669785,False,-1,26,0,0,2,7,1.435504868100831
phishing,4.259671401982716,False,-1,46,0,0,1,9,1.6982431603949484
phishing,4.0666086069294725,False,30,44,2,0,2,7,1.487866528020259
phishing,3.75072085582303,False,-1,38,0,0,3,9,2.110513752816898
phishing,4.424553309276572,False,-1,95,0,0,2,13,0.8855274420184625
phishing,4.240866566676655,True,18,66,2,2,3,11,1.3793494945903415
phishing,3.9952378913808873,False,-1,29,0,0,4,6,2.198075243297711
legitimate,3.796217602590056,False,-1,26,0,0,3,6,1.3858883772118311
legitimate,3.5086949695628418,False,-1,20,0,0,2,6,1.6817738578759698
legitimate,4.181366328891459,False,-1,38,0,0,4,7,1.0929995836785356
phishing,3.503997527334848,False,-1,22,0,0,1,5,1.322026516120557
legitimate,3.6424896731661263,False,-1,23,0,0,4,6,2.1063757674673216
phishing,4.442679443536939,True,23,41,4,0,2,8,0.8692553399527911
phishing,4.352978424590446,False,35,39,4,0,2,8,1.083823248740925
legitimate,3.91211389097223,False,-1,27,0,0,4,6,1.4656636238948044
phishing,4.383467001462483,True,16,64,3,2,2,13,1.0244849705346424
phishing,4.682482586967457,False,32,108,44,0,4,14,1.7934940418612104
legitimate,4.0433370526326025,False,-1,38,0,0,4,6,0.750882701432838
legitimate,4.046762824854522,False,-1,37,0,0,3,7,0.7166093008204687
phishing,4.264700218300117,False,-1,101,0,0,2,14,2.871805333243034
legitimate,3.937444876540853,False,-1,33,0,0,3,6,1.4663740994822196
legitimate,4.089508097775392,False,-1,69,0,0,4,11,2.154170095747643
phishing,4.304047012067739,False,-1,48,0,0,2,7,0.6599744746882881
phishing,4.189561096343496,False,-1,44,0,0,1,9,1.406190816906406
legitimate,4.082597923010943,False,-1,31,0,0,3,6,1.6371806130045277
legitimate,3.621175542919472,False,-1,23,0,0,3,6,2.1018452429450183
legitimate,4.107156230921613,False,-1,35,0,0,4,6,0.9428094455931888
legitimate,4.383301825870758,False,30,95,7,0,3,16,3.365395369955674
legitimate,3.914409345247941,False,-1,30,0,0,4,6,1.140393386286695
phishing,4.078506150239447,False,-1,33,0,0,2,7,1.380147863488702
legitimate,4.568590685951947,False,74,77,3,0,3,12,3.1069050731635324
legitimate,3.842370993177109,False,-1,28,0,0,4,6,1.3960705655815953
legitimate,4.139468293591417,False,-1,51,0,0,4,9,1.6204815171458609
legitimate,3.950063756436209,False,-1,26,0,0,3,6,2.915562353001113
phishing,3.845350936622435,False,-1,22,0,0,1,4,1.659771800784936
legitimate,3.936260027531527,False,-1,44,0,0,2,7,1.944325623050412
phishing,4.067865207186248,False,-1,39,0,0,3,8,1.1223986472303034
legitimate,3.762267390651495,False,-1,23,0,0,3,6,1.492894558603718
phishing,4.661594055545844,False,32,77,25,0,2,7,0.7926746153641194
phishing,3.8033524347703977,False,-1,38,0,0,2,6,1.2815996238205942
legitimate,3.909368063943885,False,-1,29,0,0,3,6,0.7609126827739436
legitimate,4.34186497602557,False,37,43,6,0,1,9,3.1069050731635324
legitimate,4.139746298216457,False,-1,63,0,0,2,10,0.947189032593282
legitimate,3.824862957617357,False,-1,28,0,0,4,6,1.82922134583132
phishing,3.9927087708004674,False,-1,37,0,0,2,8,1.4173293585011078
legitimate,3.9292144551992174,False,-1,31,0,0,3,6,0.913437243015444
legitimate,4.4138164949724645,False,43,84,3,0,4,15,1.889516713672971
phishing,4.675890128757764,False,54,79,21,1,3,15,1.8549470970704904
phishing,4.012814895472355,False,-1,40,0,0,1,6,0.9539959643880288
legitimate,4.283119989765741,False,-1,77,0,0,3,12,1.728611735768823
phishing,4.282739857027812,True,18,44,5,2,3,8,0.430298293107077
legitimate,3.663532754804254,False,-1,22,0,0,2,6,1.947662554582812
legitimate,4.228880693440324,False,-1,120,0,0,5,15,1.1624929964651665
legitimate,4.020746476764994,False,-1,87,0,0,4,13,1.6571969097896857
phishing,4.138114697337912,False,-1,83,0,0,4,11,1.895804872182412
legitimate,4.550941956452254,False,37,83,9,1,3,14,2.390355069028743
legitimate,4.2846451209315575,False,-1,76,0,0,2,9,1.0788582600163314
phishing,4.657385276650178,False,32,52,1,0,2,8,3.5077652267102195
legitimate,4.180154864392036,False,-1,54,0,0,2,9,1.360741215979676
phishing,4.458103180234289,False,34,39,4,0,2,9,1.1980998204623372
phishing,4.716688941751135,False,90,106,9,0,2,15,1.6302886594080042
legitimate,3.805245649852372,False,-1,29,0,0,4,7,2.763589415270994
legitimate,3.688721875540868,False,-1,24,0,0,3,6,1.1693096877231932
legitimate,3.8150724101159423,False,-1,26,0,0,4,6,1.5100707322815698
legitimate,4.147157473587794,False,-1,67,0,0,2,10,0.8788023769996022
legitimate,4.274874638322402,False,-1,43,0,0,4,6,1.7967446858891918
legitimate,4.189898095464288,False,-1,30,0,0,4,6,1.5211119813360665
legitimate,3.6635327548042538,False,-1,22,0,0,2,6,1.5972329381367687
legitimate,4.012188403968661,False,-1,28,0,0,4,6,1.3853496330127126
legitimate,4.645534926105689,False,39,88,7,0,2,16,1.280177937250025
legitimate,3.8100810205217313,False,22,27,4,0,3,6,1.5631379842588071
legitimate,4.299590519753581,False,49,61,1,0,4,11,2.284864928352188
phishing,5.253516851999272,False,35,113,18,0,1,13,1.2349993637154966
phishing,4.548766667800574,True,39,95,5,0,3,12,0.6764641618060093
legitimate,3.5280643115840493,False,-1,17,0,0,3,5,3.118343639537458
phishing,4.490029141717277,False,12,39,4,0,2,7,0.7460364365136425
phishing,3.8100810205217313,False,-1,27,0,0,3,8,1.9041714937573213
phishing,3.688721875540868,False,19,24,1,0,3,5,2.1218330635913123
legitimate,4.027719015921097,False,-1,36,0,0,3,7,1.2283009831272125
phishing,4.383708278478287,False,52,57,1,0,2,10,1.904729555284229
phishing,4.32025139454538,False,23,41,3,0,3,6,1.6145545227649327
phishing,5.481432384858772,False,56,165,43,0,4,21,1.867867661035398
phishing,4.871019655427387,False,118,253,80,0,2,22,1.1780347772816178
phishing,4.981327767236151,True,-1,126,0,0,3,11,1.3543506064248907
legitimate,4.688976520573844,False,45,56,6,0,2,9,1.5627889300966569
phishing,5.39360939299273,False,61,132,4,0,3,12,2.150042847237952
legitimate,3.767183467891461,False,-1,26,0,0,4,6,1.1204718061350247
phishing,3.961320140211008,False,-1,36,0,0,2,8,1.7632714001751475
legitimate,3.719294525666979,False,-1,26,0,0,2,5,2.0304963843429986
phishing,4.859025510545695,False,30,213,62,0,2,32,1.5726581140294789
phishing,3.893660689688185,False,16,25,2,0,1,5,1.385912184581679
phishing,4.60193458436298,True,62,126,15,2,3,18,1.1178122325987816
legitimate,4.551300123280304,False,43,54,6,0,3,10,2.5613382570619843
phishing,3.953152587415111,False,-1,46,0,0,3,7,1.959660974134502
legitimate,3.967585764910526,False,-1,36,0,0,4,6,1.053394416040318
legitimate,4.286633421799348,False,13,73,1,1,3,13,1.1609811960567595
phishing,4.182907326480826,False,8,34,8,2,1,7,0.6699231982870891
legitimate,3.856196298219381,False,-1,27,0,0,3,6,0.949941700523112
legitimate,4.092380568259548,False,-1,55,0,0,4,10,1.555467970391258
phishing,3.970573095811684,False,-1,22,0,0,2,5,2.1909595676010776
phishing,4.979825411130904,True,-1,125,0,0,3,11,1.3543506064248907
legitimate,3.30827083453526,False,-1,18,0,0,2,5,1.8745207752379696
phishing,3.772055208874201,False,-1,24,0,0,1,5,1.898292544124108
phishing,4.079678649882975,False,-1,34,0,0,2,9,2.2323022872712834
legitimate,4.598780274696711,False,57,89,8,0,1,16,1.9216636846153403
phishing,3.817995434402896,False,-1,37,0,0,2,8,2.0217471967976506
legitimate,3.9898980954642873,False,-1,30,0,0,4,6,1.1304620327407933
legitimate,4.610058225866664,False,52,81,5,0,3,14,1.885787256485968
phishing,4.310712963822282,True,-1,63,0,1,2,11,0.7815048955850804
phishing,3.9072682296173897,False,17,24,2,0,1,5,3.667414035154788
legitimate,4.140875595896981,False,-1,45,0,0,3,11,2.233867571917087
phishing,5.033368398557183,False,7,206,36,0,1,38,0.0
phishing,4.744234503927808,False,7,98,31,0,1,16,0.0
phishing,3.8488846166291193,False,19,31,2,0,1,6,2.5804746130596428
phishing,3.985087760732173,False,-1,48,0,0,1,8,1.313765494136974
phishing,4.732936468701682,True,63,126,21,2,3,18,1.1178122325987816
phishing,3.978864088188097,False,7,35,14,0,1,9,0.0
phishing,3.7201755214643457,False,-1,24,0,0,1,6,1.7787335055510167
legitimate,4.3528516924850775,False,8,67,11,0,3,16,1.0243371380420463
legitimate,4.3177271342716015,False,-1,72,0,0,4,11,2.4643369418103687
phishing,4.121267946939375,False,-1,42,0,0,3,6,1.0251460245751782
legitimate,4.216651363324027,False,-1,45,0,0,4,8,3.1069050731635324
phishing,4.58399838110234,False,8,51,4,0,2,9,0.8727168099141762
legitimate,4.3962676856624245,False,21,76,6,0,3,13,1.4538233096723223
phishing,4.256149238118269,False,15,34,2,0,2,6,2.851428644795422
legitimate,4.001629167387823,False,-1,24,0,0,2,5,1.0386382512566352
phishing,4.284683810317086,False,7,31,7,0,2,7,0.0
legitimate,4.423650294425888,False,57,62,1,0,2,10,1.486046531754586
legitimate,3.723074189428568,False,-1,25,0,0,3,6,1.450225515972948
legitimate,4.248426788747654,False,-1,44,0,0,2,7,1.3020359064170872
legitimate,3.9530021170359873,False,-1,51,0,0,2,9,1.4901714298628412
phishing,4.542469431935247,False,11,55,5,0,1,9,1.2654497438921326
phishing,5.271567909413487,False,78,130,10,0,3,20,1.3864864034126403
phishing,4.099997967896925,False,-1,46,0,0,2,8,0.9522180067221186
legitimate,3.7843684875968617,False,-1,31,0,0,2,6,1.0175213927883695
legitimate,3.9952378913808873,False,-1,29,0,0,3,6,1.0542315445907675
legitimate,4.0342681969418095,False,-1,89,0,0,2,13,1.7353582769341678
legitimate,4.132481466909276,False,44,49,1,0,1,10,2.066628391477953
legitimate,4.894630943732275,False,27,58,8,0,4,10,1.8650195913660776
legitimate,4.301819002374304,False,-1,79,0,0,3,14,1.8153948980865056
phishing,4.371012021338791,True,13,53,3,2,2,10,0.8871329676577268
phishing,4.290180210467254,False,18,87,2,0,3,13,1.236602949874753
phishing,4.0717509785357535,False,-1,73,0,0,2,11,0.9712730457506314
phishing,3.994680368408909,False,-1,28,0,0,2,6,2.9681076743043
legitimate,3.997670276487612,False,-1,38,0,0,3,7,3.1069050731635324
legitimate,4.667325300486182,False,31,77,6,0,3,11,0.990049544247954
legitimate,4.035273502696889,False,-1,34,0,0,2,7,1.0753256649571166
phishing,4.757862282777997,False,32,77,23,0,2,7,0.7926746153641194
phishing,4.862755123159246,True,55,120,24,2,4,18,1.2725729281618978
legitimate,4.258240266868478,False,-1,65,0,0,3,10,0.8650115895609857
phishing,4.261477956281424,False,-1,59,0,1,4,11,1.9847774664606
legitimate,4.379510203934193,False,28,72,8,0,3,13,1.5840603437209526
legitimate,4.58249332175854,False,-1,85,0,0,3,14,1.7001358504108002
phishing,4.072431251322119,False,-1,36,0,0,2,5,1.0193057887081878
legitimate,3.7406015629507214,False,-1,24,0,0,4,6,1.972887914853412
phishing,4.2089873002588,False,7,44,11,0,1,11,0.0
legitimate,4.489877254551157,False,35,43,3,0,2,10,1.870614218542073
phishing,4.298520592584294,False,24,90,2,0,1,13,0.9630816341026434
phishing,4.280202417710358,False,9,53,9,2,2,11,0.6147250745951163
phishing,4.606381658916029,False,60,65,3,0,2,13,1.3524797785592109
phishing,4.256149238118269,False,16,34,4,0,2,6,0.9107289881653464
legitimate,4.237972499537139,False,-1,59,0,0,2,7,2.446804269813665
phishing,4.53705492927485,False,58,65,3,0,4,15,2.306470288329716
phishing,5.321919711166319,True,26,172,18,0,4,26,0.7349605919158294
legitimate,4.226801439620117,False,-1,52,0,0,2,8,1.6123915184972053
phishing,4.272580024621315,False,-1,59,0,1,3,12,3.537936034806908
phishing,4.219449265965603,False,-1,64,0,0,2,13,1.861249978030589
legitimate,3.556656707462823,False,-1,28,0,0,3,6,1.2855504637098711
legitimate,4.417157863275964,False,-1,84,0,0,3,13,4.013673123746105
legitimate,4.997862713978783,False,31,95,23,0,3,16,1.7195997820741742
phishing,3.800292136239285,True,-1,37,0,0,1,7,0.8648568696414055
phishing,4.122915950574752,False,-1,69,0,0,3,10,1.13380644809851
legitimate,4.562021836853403,False,-1,63,0,0,3,13,1.7001358504108002
legitimate,4.529513006264496,False,57,65,8,0,3,12,1.3923894286350815
legitimate,3.643074189428569,False,-1,25,0,0,3,7,1.3137604405548553
legitimate,3.838039816898156,False,-1,27,0,0,4,6,1.7467083132548835
phishing,4.702313230023718,False,68,108,6,0,4,20,2.5824961489156952
legitimate,4.479355125303006,False,-1,59,0,0,3,8,0.6390385268263131
phishing,4.036040925839782,False,-1,44,0,0,4,8,0.9018013877886608
phishing,4.199079570624174,False,-1,50,0,1,2,9,6.2304595833515
phishing,4.690247533963853,False,44,86,15,0,3,11,0.9576632102318404
phishing,4.048688113203415,False,-1,36,0,0,2,8,1.8552061915516944
phishing,4.0976622783587,False,7,55,34,0,1,7,0.0
phishing,5.732768730130136,False,21,258,37,0,5,13,1.650055395536098
phishing,5.669561471412972,False,36,202,24,0,2,9,4.137315734681217
phishing,4.77331056503388,True,61,123,15,3,5,18,1.2725729281618978
phishing,4.88392568427364,False,128,278,59,1,4,35,3.1141978479337777
legitimate,3.7544418457133446,False,-1,22,0,0,4,6,1.8279602112901168
phishing,4.103909910282363,False,21,26,3,0,2,5,1.7074737464862335
legitimate,4.506920434285952,False,68,74,2,0,2,14,1.1353056344747152
legitimate,3.7673757978160416,False,18,28,3,0,2,6,0.9851991616549892
legitimate,3.732444601324706,False,-1,31,0,1,3,7,2.721094782423572
phishing,4.217488427929138,False,8,54,4,2,2,12,1.0264434918642458
phishing,3.913269689515107,False,-1,25,0,0,3,5,1.4607372572910808
legitimate,4.092342603144792,False,-1,39,0,0,4,6,0.6639403171587284
phishing,4.277830296994046,True,13,58,3,2,2,11,0.8871329676577268
legitimate,4.158694969562842,False,-1,40,0,0,3,7,1.304792378161184
phishing,4.644910394184799,False,13,47,6,0,1,7,0.6875469415782358
legitimate,4.039888341359252,False,23,85,1,0,2,17,1.7258555535694438
legitimate,3.642774150698464,False,-1,34,0,0,4,6,1.377806779998802
phishing,4.588027597510517,False,24,93,3,0,2,15,0.9957281362917167
phishing,4.119113670336754,False,-1,49,0,0,3,8,1.1529043783675306
legitimate,4.043057694064253,False,-1,34,0,0,5,6,0.7160076051826294
phishing,4.35256473777865,False,42,53,3,0,3,9,1.7238049551942
phishing,4.126862359796814,True,-1,43,0,0,2,8,0.9958405460566706
phishing,4.886541279304703,False,22,72,13,0,2,9,1.7691065374356592
phishing,3.847128210136425,False,10,33,1,0,2,7,1.3468987196538078
legitimate,4.342525700502433,False,49,53,4,0,3,10,1.6281695915732697
legitimate,4.510549276200185,False,34,52,11,0,3,11,1.5575477456732616
phishing,4.300978674371632,False,-1,46,0,0,2,8,1.482377361414025
phishing,4.012188403968661,False,25,28,2,0,3,6,2.380871758664472
phishing,3.4565647621309536,False,7,15,1,0,1,5,0.0
legitimate,4.48783052216601,False,40,74,8,0,4,13,0.8154237704368845
phishing,4.071789011092168,False,-1,50,0,0,4,9,1.432569177926606
legitimate,4.030639062229566,False,-1,32,0,0,4,6,0.9183915209463144
phishing,4.11583409216322,True,-1,38,0,1,3,8,1.1634118151892892
phishing,4.727371815809245,True,61,124,21,2,3,18,1.1178122325987816
phishing,4.4098658800469055,False,14,59,3,0,3,11,1.1431007320555235
legitimate,4.774043147775398,False,34,72,16,1,3,17,3.0607044668945327
phishing,4.115808539574484,True,20,44,6,2,1,9,1.374369399896344
legitimate,3.943465189601645,False,-1,25,0,0,3,6,1.1675500959188847
legitimate,4.1259990172041805,False,-1,44,0,0,3,7,3.1069050731635324
phishing,4.107017709595357,False,-1,36,0,0,3,7,1.2666533165688498
legitimate,4.288367439558378,False,-1,50,0,0,4,10,2.60225068264784
legitimate,4.176174630069641,False,-1,50,0,0,2,8,0.8207770983292467
legitimate,4.273615711628109,False,38,88,5,0,4,13,1.1899038256818002
phishing,4.5567521843254175,False,9,38,4,0,2,7,1.2841706330638665
phishing,4.519786646013217,False,-1,69,0,0,3,12,1.6043697356547737
legitimate,3.6572682296173897,False,-1,24,0,0,2,5,1.0979957594408591
legitimate,4.318045625665338,False,22,42,1,0,4,7,3.5599643735302924
phishing,4.923527480546905,False,22,74,15,0,2,9,1.7691065374356592
legitimate,3.572623663895163,False,-1,22,0,0,3,6,2.3732663942116226
legitimate,3.6841837197791887,False,-1,20,0,0,2,5,2.304066246366302
phishing,4.307054718002723,False,-1,68,0,0,4,11,1.483967374765265
phishing,4.353123587245975,False,-1,64,0,0,2,10,0.9004178036238164
legitimate,4.129661788586731,False,22,77,3,0,3,12,0.630073088178827
phishing,4.628108095241737,False,10,37,6,0,2,7,3.204038790136773
legitimate,4.418332168311384,False,27,106,6,0,3,19,1.1527360298059686
legitimate,4.347305377083571,False,-1,67,0,0,3,10,0.912678868668219
phishing,4.597471092187036,False,60,92,13,0,3,12,0.8808668815170192
legitimate,3.616348566075165,False,-1,19,0,0,2,5,1.7060726210294366
legitimate,4.461320140211007,False,-1,36,0,0,4,6,1.7967446858891918
phishing,4.037844793048882,False,-1,36,0,0,3,6,1.1732320864343244
legitimate,3.6536606896881847,False,-1,25,0,0,2,5,1.5389316200240186
phishing,3.337175341123077,False,7,17,2,0,1,5,1.1594231083773283
phishing,4.3351858492433255,True,57,81,2,2,4,11,0.6181323530814681
legitimate,4.021268494903765,False,12,29,2,0,3,6,1.3203470988844248
phishing,4.017900089633386,False,-1,33,0,0,2,8,1.3590401186026182
phishing,4.132284900119888,False,-1,67,0,0,3,11,1.2417753518781445
legitimate,4.068472885586725,False,-1,63,0,0,4,10,0.8670401125825518
phishing,3.9523029776623866,False,-1,29,0,0,2,6,0.9613120135631726
phishing,4.820062118181421,True,60,124,19,3,5,19,1.2725729281618978
legitimate,4.18549392698104,False,-1,53,0,0,3,8,0.9190262421724822
phishing,4.857812506973263,False,61,76,3,0,1,14,1.9868015711151417
legitimate,4.175123135113461,False,-1,34,0,0,4,7,1.1785799437245337
phishing,4.354852073838349,False,-1,33,0,0,2,8,2.2105959103530908
legitimate,4.188339901158579,False,-1,52,0,0,2,7,0.8673195654946158
phishing,4.378727103656465,False,39,52,2,0,3,8,0.9233560868874906
phishing,3.350209029099897,False,16,18,2,0,1,5,4.698387965218204
legitimate,3.857045257053065,False,-1,37,0,0,5,7,1.2292675338265306
legitimate,4.427425758490297,False,15,67,8,0,2,13,2.8125349104608706
phishing,3.896291529045928,False,14,28,1,0,2,5,1.1894983859780446
legitimate,4.227442206004782,False,-1,83,0,0,4,13,0.8847397955384543
phishing,4.709719037452559,False,29,146,18,0,3,27,0.6774362053525567
phishing,4.083067973799101,False,24,38,4,0,2,9,2.201145704680902
legitimate,3.68354236243323,False,-1,18,0,0,2,5,2.2581522559958342
phishing,5.445221642029346,False,62,172,43,0,3,21,0.964562929122718
phishing,4.631944687561796,False,64,110,16,0,2,13,1.401975537928903
legitimate,3.857306856898128,False,-1,29,0,0,3,6,1.1872492852271954
phishing,4.31204815746638,False,82,83,1,0,1,14,1.2646406230321552
legitimate,3.855388542207536,False,-1,24,0,0,3,6,2.002686824259825
phishing,4.882865190404103,False,32,84,15,0,5,20,5.169079201813126
legitimate,4.453055907333275,False,-1,40,0,0,4,7,1.7967446858891918
phishing,4.013176017331163,False,-1,41,0,0,3,8,1.343338480902965
phishing,4.689464015923012,False,46,64,8,0,3,12,2.5365916972037823
legitimate,4.320096297369663,False,38,45,7,0,1,9,3.219324043286112
phishing,4.413423651596767,False,-1,45,0,0,2,10,1.2321352555792842
legitimate,4.306073567606195,False,-1,76,0,0,2,10,1.1525183924196818
phishing,5.041583509981859,False,32,70,10,0,3,10,2.361808651402112
legitimate,3.446439344671015,False,-1,20,0,0,3,6,2.518532267390186
phishing,4.553362162946345,False,13,46,5,0,2,10,1.166679716763087
phishing,3.91211389097223,False,21,27,2,0,3,7,1.7831862221959487
legitimate,4.109306836490687,False,-1,43,0,0,3,8,1.4557801777625672
legitimate,4.093682879734897,False,29,46,4,0,3,10,3.043235319040938
legitimate,3.573660689688185,False,-1,25,0,0,4,6,1.406515019204375
legitimate,4.328713086815011,False,-1,51,0,0,3,8,1.3363175039097297
phishing,4.7935313164261055,False,63,177,14,0,5,22,0.6621039701475567
legitimate,3.9675857649105257,False,-1,36,0,0,3,8,2.125923220696815
legitimate,4.544285167755427,False,-1,55,0,0,3,12,3.1069050731635324
legitimate,4.390435500513583,False,-1,50,0,0,4,10,3.1069050731635324
phishing,4.0231449409815765,False,42,50,2,0,3,8,1.732847674979119
legitimate,4.575786554199293,False,34,68,12,0,2,14,1.703854501072207
legitimate,4.3033199442366135,False,23,86,8,0,3,20,2.083270036303542
phishing,3.672905595320056,False,-1,30,0,0,2,5,1.907210387391585
legitimate,3.657268229617389,False,-1,24,0,0,4,6,1.984687324511463
phishing,4.307159266931026,False,12,47,6,0,2,9,2.1977699648426663
phishing,4.047299098426644,False,10,29,1,0,1,7,2.271436603047329
phishing,3.918453957701921,False,-1,40,0,1,3,8,1.19832677224117
phishing,4.272742924217481,False,57,155,98,0,2,12,2.871805333243034
phishing,4.859242735754276,False,7,476,40,0,10,99,0.0
phishing,4.341398964220473,False,14,77,2,0,3,14,1.2058309186696634
phishing,5.573011854531889,False,44,239,55,0,3,27,1.0431037293384915
legitimate,4.508969969293429,False,-1,64,0,0,3,11,1.7001358504108002
legitimate,3.5739348962840563,False,-1,24,0,0,3,6,2.228096702188942
legitimate,3.5383105956150054,False,-1,22,0,0,3,6,1.9600226810286616
phishing,4.706859326797341,False,69,210,88,0,1,18,1.406190816906406
legitimate,4.28081597831544,False,-1,61,0,0,4,11,1.369823324883934
phishing,5.250026881216956,True,18,241,48,3,2,23,2.528929611666088
legitimate,4.241729296672174,False,-1,32,0,0,4,6,1.7967446858891918
legitimate,4.0062389286533895,False,13,30,3,0,2,6,0.8667606811906734
phishing,3.918208434154616,False,28,38,1,0,2,10,1.4892043142778388
legitimate,4.721182189718252,False,46,105,10,0,1,15,1.5045190559881094
phishing,4.681935787598053,True,62,128,14,2,4,19,1.1178122325987816
legitimate,4.061482186720776,True,-1,44,0,0,3,6,0.767955348875774
phishing,4.661760367243222,False,75,107,23,0,3,14,1.3994777446575115
phishing,4.41189187902552,False,8,37,8,0,2,6,0.9639103214984188
phishing,3.59448250651942,False,-1,26,0,0,1,6,1.817306321867288
legitimate,3.6572682296173897,False,-1,24,0,0,2,5,1.035542863713295
phishing,4.265969382614097,False,-1,41,0,0,2,7,1.9968779393039893
legitimate,3.738149333192865,False,-1,26,0,0,3,7,1.6550541202166726
